user	clicked_news	candidate_news	clicked
773	N127764 N9740 N28568 N113476 N60015 N89611 N92279 N18389 N107367 N96523 N51293 N128965 N22328 N102462 N119171 N35692 N50495 N105142 N64322 N108217 N71082 N85659 N55571 N58134 N126968 N65119 N65119 N109816 N130269 N66861 N79604 N71593 N119110 N100663 N66841 N99279 N69424 N50500 N79604 N33933 N72890 N84217 N83979 N93667 N95683 N28570 N65970 N115743 N123395 N5454 N27107 N16906 N59752 N81553 N54377 N92550 N95876 N90545 N91352 N127225 N25727 N4289 N7673 N127923 N96616 N52780 N93049 N44524 N57945 N25197 N34366 N54416 N119991 N1202 N59130 N25197 N72218 N8133 N76983 N95150 N5967 N59172 N97932 N28616 N42763 N107394 N54360 N121592 N99971 N68728 N11631 N91597 N7156 N100670 N76141 N54972 N83356 N120031 N1886 N9929 N83356 N99797 N81364 N73137 N67497 N93397 N1960 N13005 N74636 N27861 N78008 N79547 N38237 N38567 N34516 N23688 N66797 N75492 N30131 N83062 N82055 N109512 N67369 N77605 N95066 N84423 N120643 N48501 N50536 N709 N4858 N86632 N36704	N30263 N83412 N2750 N61065 N99223	1 0 0 0 0
773	N127764 N9740 N28568 N113476 N60015 N89611 N92279 N18389 N107367 N96523 N51293 N128965 N22328 N102462 N119171 N35692 N50495 N105142 N64322 N108217 N71082 N85659 N55571 N58134 N126968 N65119 N65119 N109816 N130269 N66861 N79604 N71593 N119110 N100663 N66841 N99279 N69424 N50500 N79604 N33933 N72890 N84217 N83979 N93667 N95683 N28570 N65970 N115743 N123395 N5454 N27107 N16906 N59752 N81553 N54377 N92550 N95876 N90545 N91352 N127225 N25727 N4289 N7673 N127923 N96616 N52780 N93049 N44524 N57945 N25197 N34366 N54416 N119991 N1202 N59130 N25197 N72218 N8133 N76983 N95150 N5967 N59172 N97932 N28616 N42763 N107394 N54360 N121592 N99971 N68728 N11631 N91597 N7156 N100670 N76141 N54972 N83356 N120031 N1886 N9929 N83356 N99797 N81364 N73137 N67497 N93397 N1960 N13005 N74636 N27861 N78008 N79547 N38237 N38567 N34516 N23688 N66797 N75492 N30131 N83062 N82055 N109512 N67369 N77605 N95066 N84423 N120643 N48501 N50536 N709 N4858 N86632 N36704	N76665 N67588 N85664 N48510 N126252	1 0 0 0 0
773	N127764 N9740 N28568 N113476 N60015 N89611 N92279 N18389 N107367 N96523 N51293 N128965 N22328 N102462 N119171 N35692 N50495 N105142 N64322 N108217 N71082 N85659 N55571 N58134 N126968 N65119 N65119 N109816 N130269 N66861 N79604 N71593 N119110 N100663 N66841 N99279 N69424 N50500 N79604 N33933 N72890 N84217 N83979 N93667 N95683 N28570 N65970 N115743 N123395 N5454 N27107 N16906 N59752 N81553 N54377 N92550 N95876 N90545 N91352 N127225 N25727 N4289 N7673 N127923 N96616 N52780 N93049 N44524 N57945 N25197 N34366 N54416 N119991 N1202 N59130 N25197 N72218 N8133 N76983 N95150 N5967 N59172 N97932 N28616 N42763 N107394 N54360 N121592 N99971 N68728 N11631 N91597 N7156 N100670 N76141 N54972 N83356 N120031 N1886 N9929 N83356 N99797 N81364 N73137 N67497 N93397 N1960 N13005 N74636 N27861 N78008 N79547 N38237 N38567 N34516 N23688 N66797 N75492 N30131 N83062 N82055 N109512 N67369 N77605 N95066 N84423 N120643 N48501 N50536 N709 N4858 N86632 N36704	N29544 N64873 N112781 N121136 N46145	1 0 0 0 0
774	N26421 N74782 N42430 N111835 N32080 N99242 N45706 N115743 N77426 N76970 N104319 N91393 N89588 N11409 N96854 N89484 N35099 N9970 N119126 N114571 N94196 N100670 N42718 N72772 N114688 N82312 N49192 N41801	N112125 N20364 N67955 N56047 N84430	1 0 0 0 0
775	N26963 N42703 N57148 N48858 N53605 N47193 N111363 N108116 N97825 N110161 N31652 N120908 N70946 N21707 N109736 N130251 N12721 N21839 N128909 N77079 N84561 N69363 N107705 N28677 N25020 N75085 N1596 N91810 N86149 N1229 N48948 N71549 N70022 N119862 N4249 N88189 N87236 N108809 N14509 N51166	N100073 N36266 N6907 N79205 N18861	1 0 0 0 0
775	N26963 N42703 N57148 N48858 N53605 N47193 N111363 N108116 N97825 N110161 N31652 N120908 N70946 N21707 N109736 N130251 N12721 N21839 N128909 N77079 N84561 N69363 N107705 N28677 N25020 N75085 N1596 N91810 N86149 N1229 N48948 N71549 N70022 N119862 N4249 N88189 N87236 N108809 N14509 N51166	N41547 N95135 N103363 N112755 N46716	1 0 0 0 0
775	N26963 N42703 N57148 N48858 N53605 N47193 N111363 N108116 N97825 N110161 N31652 N120908 N70946 N21707 N109736 N130251 N12721 N21839 N128909 N77079 N84561 N69363 N107705 N28677 N25020 N75085 N1596 N91810 N86149 N1229 N48948 N71549 N70022 N119862 N4249 N88189 N87236 N108809 N14509 N51166	N15655 N123077 N80719 N42741 N128367	1 0 0 0 0
775	N26963 N42703 N57148 N48858 N53605 N47193 N111363 N108116 N97825 N110161 N31652 N120908 N70946 N21707 N109736 N130251 N12721 N21839 N128909 N77079 N84561 N69363 N107705 N28677 N25020 N75085 N1596 N91810 N86149 N1229 N48948 N71549 N70022 N119862 N4249 N88189 N87236 N108809 N14509 N51166	N100738 N35083 N84430 N10646 N105407	1 0 0 0 0
775	N26963 N42703 N57148 N48858 N53605 N47193 N111363 N108116 N97825 N110161 N31652 N120908 N70946 N21707 N109736 N130251 N12721 N21839 N128909 N77079 N84561 N69363 N107705 N28677 N25020 N75085 N1596 N91810 N86149 N1229 N48948 N71549 N70022 N119862 N4249 N88189 N87236 N108809 N14509 N51166	N42039 N56873 N29544 N58641 N51163	1 0 0 0 0
775	N26963 N42703 N57148 N48858 N53605 N47193 N111363 N108116 N97825 N110161 N31652 N120908 N70946 N21707 N109736 N130251 N12721 N21839 N128909 N77079 N84561 N69363 N107705 N28677 N25020 N75085 N1596 N91810 N86149 N1229 N48948 N71549 N70022 N119862 N4249 N88189 N87236 N108809 N14509 N51166	N55631 N35189 N88808 N86059 N33030	1 0 0 0 0
775	N26963 N42703 N57148 N48858 N53605 N47193 N111363 N108116 N97825 N110161 N31652 N120908 N70946 N21707 N109736 N130251 N12721 N21839 N128909 N77079 N84561 N69363 N107705 N28677 N25020 N75085 N1596 N91810 N86149 N1229 N48948 N71549 N70022 N119862 N4249 N88189 N87236 N108809 N14509 N51166	N48015 N105407 N29441 N76665 N25751	1 0 0 0 0
776	N128643 N100847 N31043 N25996 N90686 N7149 N92550 N69442 N71068 N79746 N116144 N106237 N106580 N69016 N44660 N88892 N25772 N15371 N67210 N60457 N78719 N71922 N64769 N122773 N93769 N75132 N47658 N88674 N71977 N37271 N18639 N59263 N12320 N1713 N90966 N53650 N27861 N79926 N123548 N15530 N116736 N41709 N114408 N73212 N114522 N73240 N95066 N31055	N85178 N20889 N45766 N115445 N35478	1 0 0 0 0
776	N128643 N100847 N31043 N25996 N90686 N7149 N92550 N69442 N71068 N79746 N116144 N106237 N106580 N69016 N44660 N88892 N25772 N15371 N67210 N60457 N78719 N71922 N64769 N122773 N93769 N75132 N47658 N88674 N71977 N37271 N18639 N59263 N12320 N1713 N90966 N53650 N27861 N79926 N123548 N15530 N116736 N41709 N114408 N73212 N114522 N73240 N95066 N31055	N85452 N47257 N47026 N125945 N107637	1 0 0 0 0
776	N128643 N100847 N31043 N25996 N90686 N7149 N92550 N69442 N71068 N79746 N116144 N106237 N106580 N69016 N44660 N88892 N25772 N15371 N67210 N60457 N78719 N71922 N64769 N122773 N93769 N75132 N47658 N88674 N71977 N37271 N18639 N59263 N12320 N1713 N90966 N53650 N27861 N79926 N123548 N15530 N116736 N41709 N114408 N73212 N114522 N73240 N95066 N31055	N94356 N93643 N33037 N70822 N123077	1 0 0 0 0
776	N128643 N100847 N31043 N25996 N90686 N7149 N92550 N69442 N71068 N79746 N116144 N106237 N106580 N69016 N44660 N88892 N25772 N15371 N67210 N60457 N78719 N71922 N64769 N122773 N93769 N75132 N47658 N88674 N71977 N37271 N18639 N59263 N12320 N1713 N90966 N53650 N27861 N79926 N123548 N15530 N116736 N41709 N114408 N73212 N114522 N73240 N95066 N31055	N113741 N22943 N118173 N44136 N25075	1 0 0 0 0
776	N128643 N100847 N31043 N25996 N90686 N7149 N92550 N69442 N71068 N79746 N116144 N106237 N106580 N69016 N44660 N88892 N25772 N15371 N67210 N60457 N78719 N71922 N64769 N122773 N93769 N75132 N47658 N88674 N71977 N37271 N18639 N59263 N12320 N1713 N90966 N53650 N27861 N79926 N123548 N15530 N116736 N41709 N114408 N73212 N114522 N73240 N95066 N31055	N37376 N83421 N30119 N26404 N32154	1 0 0 0 0
776	N128643 N100847 N31043 N25996 N90686 N7149 N92550 N69442 N71068 N79746 N116144 N106237 N106580 N69016 N44660 N88892 N25772 N15371 N67210 N60457 N78719 N71922 N64769 N122773 N93769 N75132 N47658 N88674 N71977 N37271 N18639 N59263 N12320 N1713 N90966 N53650 N27861 N79926 N123548 N15530 N116736 N41709 N114408 N73212 N114522 N73240 N95066 N31055	N47277 N95135 N122819 N83412 N87684	1 0 0 0 0
776	N128643 N100847 N31043 N25996 N90686 N7149 N92550 N69442 N71068 N79746 N116144 N106237 N106580 N69016 N44660 N88892 N25772 N15371 N67210 N60457 N78719 N71922 N64769 N122773 N93769 N75132 N47658 N88674 N71977 N37271 N18639 N59263 N12320 N1713 N90966 N53650 N27861 N79926 N123548 N15530 N116736 N41709 N114408 N73212 N114522 N73240 N95066 N31055	N55806 N87684 N118883 N2750 N60135	1 0 0 0 0
777	N52839 N30388 N71068 N127429 N21239 N58227 N81364 N50653 N103150	N128031 N72583 N99362 N52435 N103397	1 0 0 0 0
777	N52839 N30388 N71068 N127429 N21239 N58227 N81364 N50653 N103150	N44136 N118883 N70822 N61384 N75544	1 0 0 0 0
777	N52839 N30388 N71068 N127429 N21239 N58227 N81364 N50653 N103150	N25075 N22943 N44136 N40664 N67459	1 0 0 0 0
777	N52839 N30388 N71068 N127429 N21239 N58227 N81364 N50653 N103150	N122944 N20871 N88329 N76189 N51163	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N4612 N53225 N19805 N56278 N22564	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N30899 N106579 N125655 N126592 N86149	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N14374 N71394 N2750 N86887 N25145	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N108227 N31551 N70363 N2750 N116064	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N97564 N101233 N114935 N48912 N24001	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N118883 N93132 N63952 N57903 N49312	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N108645 N125974 N48674 N50466 N126263	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N116064 N111291 N122543 N129740 N82315	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N19487 N84886 N25751 N45522 N24080	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N109344 N6420 N100396 N116064 N35189	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N17053 N50235 N26404 N24150 N99177	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N74550 N48418 N35508 N53225 N63952	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N33378 N12781 N65192 N51728 N109344	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N65313 N53474 N13279 N47925 N129969	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N87418 N53474 N48784 N124677 N95525	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N61414 N80994 N106659 N16244 N35652	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N74875 N100456 N76665 N42649 N8599	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N9262 N10303 N11296 N32154 N83421	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N77870 N89210 N58102 N99486 N122543	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N103953 N12586 N51587 N64888 N110341	1 0 0 0 0
778	N12959 N39941 N40686 N104760 N1128 N105493 N101224 N98238 N41143 N12252 N89799 N67233 N126673 N91254 N21839 N49721 N39726 N90947 N71728 N112665 N102285 N129987 N49839 N25727 N127225 N61138 N65102 N56927 N31912 N13996 N44616 N69936 N44660 N10766 N79970 N114848 N24127 N86208 N105360 N72590 N86972 N86149 N91810 N1596 N53933 N57292 N95732 N102719 N104737 N44186 N55558 N54393 N71643 N114752 N125961 N87111 N81921 N94407 N68580 N72084 N123368 N37013 N58220 N71150 N43009 N61609 N47797 N129740 N15206 N107322 N34516 N45790 N26968 N95066 N103817 N73902 N29760 N29433 N59280 N20114	N114526 N55764 N42694 N60088 N33379	1 0 0 0 0
779	N86320 N120177 N86320 N93049 N64710 N91240 N63972 N95831 N10301 N73228 N45331 N10495 N26081 N127418	N110572 N17373 N7578 N67101 N50858	1 0 0 0 0
779	N86320 N120177 N86320 N93049 N64710 N91240 N63972 N95831 N10301 N73228 N45331 N10495 N26081 N127418	N71090 N60088 N3426 N1041 N28809	1 0 0 0 0
779	N86320 N120177 N86320 N93049 N64710 N91240 N63972 N95831 N10301 N73228 N45331 N10495 N26081 N127418	N27440 N106107 N23920 N41951 N104610	1 0 0 0 0
779	N86320 N120177 N86320 N93049 N64710 N91240 N63972 N95831 N10301 N73228 N45331 N10495 N26081 N127418	N81297 N32913 N95098 N25007 N128980	1 0 0 0 0
779	N86320 N120177 N86320 N93049 N64710 N91240 N63972 N95831 N10301 N73228 N45331 N10495 N26081 N127418	N54671 N37924 N27822 N6907 N44924	1 0 0 0 0
779	N86320 N120177 N86320 N93049 N64710 N91240 N63972 N95831 N10301 N73228 N45331 N10495 N26081 N127418	N78699 N63262 N58258 N91923 N78206	1 0 0 0 0
780	N7154 N33432 N15819 N125867 N48215 N44431 N47784 N21993 N78408 N66183 N124532 N66812 N123400 N127923 N11879 N19544 N111080 N122240 N12288 N30299 N120501 N8467 N47362 N117328 N95500 N44826 N54393 N45758 N129970 N127073 N91597 N91597 N117891 N89288 N74150 N3188 N116989 N91649 N93636 N1960 N111087 N112687 N78696 N47589 N60982	N72609 N48912 N82097 N68562 N47711	1 0 0 0 0
780	N7154 N33432 N15819 N125867 N48215 N44431 N47784 N21993 N78408 N66183 N124532 N66812 N123400 N127923 N11879 N19544 N111080 N122240 N12288 N30299 N120501 N8467 N47362 N117328 N95500 N44826 N54393 N45758 N129970 N127073 N91597 N91597 N117891 N89288 N74150 N3188 N116989 N91649 N93636 N1960 N111087 N112687 N78696 N47589 N60982	N22215 N68164 N41315 N76677 N95525	1 0 0 0 0
780	N7154 N33432 N15819 N125867 N48215 N44431 N47784 N21993 N78408 N66183 N124532 N66812 N123400 N127923 N11879 N19544 N111080 N122240 N12288 N30299 N120501 N8467 N47362 N117328 N95500 N44826 N54393 N45758 N129970 N127073 N91597 N91597 N117891 N89288 N74150 N3188 N116989 N91649 N93636 N1960 N111087 N112687 N78696 N47589 N60982	N119637 N57948 N51166 N83421 N43186	1 0 0 0 0
780	N7154 N33432 N15819 N125867 N48215 N44431 N47784 N21993 N78408 N66183 N124532 N66812 N123400 N127923 N11879 N19544 N111080 N122240 N12288 N30299 N120501 N8467 N47362 N117328 N95500 N44826 N54393 N45758 N129970 N127073 N91597 N91597 N117891 N89288 N74150 N3188 N116989 N91649 N93636 N1960 N111087 N112687 N78696 N47589 N60982	N112335 N15416 N97711 N69915 N124329	1 0 0 0 0
